Country,Date,Cases
St. Vincent und die Grenadinen,2020-02-10,0
Surinam,2020-02-10,0
Palästina,2020-02-10,0
Kosovo,2020-02-10,0
Zentralafrikanische Republik,2020-02-10,0
Kongo,2020-02-10,0
Äquatorialguinea,2020-02-10,0
Usbekistan,2020-02-10,0
Thailand,2020-02-11,33
Japan,2020-02-11,26
Singapur,2020-02-11,47
Nepal,2020-02-11,1
Malaysia,2020-02-11,18
Kanada,2020-02-11,7
Australien,2020-02-11,15
Kambodscha,2020-02-11,1
Sri Lanka,2020-02-11,1
Deutschland,2020-02-11,16
Finnland,2020-02-11,1
Vereinigte Arabische Emirate,2020-02-11,8
Philippinen,2020-02-11,3
Indien,2020-02-11,3
Italien,2020-02-11,3
Schweden,2020-02-11,1
Spanien,2020-02-11,2
Belgien,2020-02-11,1
Ägypten,2020-02-11,0
Libanon,2020-02-11,0
Irak,2020-02-11,0
Oman,2020-02-11,0
Afghanistan,2020-02-11,0
Bahrain,2020-02-11,0
Kuwait,2020-02-11,0
Algerien,2020-02-11,0
Kroatien,2020-02-11,0
Schweiz,2020-02-11,0
Österreich,2020-02-11,0
Israel,2020-02-11,0
Pakistan,2020-02-11,0
Brasilien,2020-02-11,0
Georgien,2020-02-11,0
Griechenland,2020-02-11,0
Mazedonien,2020-02-11,0
Norwegen,2020-02-11,0
Rumänien,2020-02-11,0
Estland,2020-02-11,0
Niederlande,2020-02-11,0
San Marino,2020-02-11,0
Weißrussland,2020-02-11,0
Island,2020-02-11,0
Litauen,2020-02-11,0
Mexiko,2020-02-11,0
Neuseeland,2020-02-11,0
Nigeria,2020-02-11,0
Irland,2020-02-11,0
Luxemburg,2020-02-11,0
Monaco,2020-02-11,0
Katar,2020-02-11,0
Ecuador,2020-02-11,0
Aserbaidschan,2020-02-11,0
Armenien,2020-02-11,0
Dominikanische Republik,2020-02-11,0
Indonesien,2020-02-11,0
Portugal,2020-02-11,0
Andorra,2020-02-11,0
Lettland,2020-02-11,0
Marokko,2020-02-11,0
Saudi Arabien,2020-02-11,0
Senegal,2020-02-11,0
Argentinien,2020-02-11,0
Chile,2020-02-11,0
Jordanien,2020-02-11,0
Ukraine,2020-02-11,0
Ungarn,2020-02-11,0
Liechtenstein,2020-02-11,0
Polen,2020-02-11,0
Tunesien,2020-02-11,0
Bosnien und Herzegowina,2020-02-11,0
Slowenien,2020-02-11,0
Südafrika,2020-02-11,0
Bhutan,2020-02-11,0
Kamerun,2020-02-11,0
Kolumbien,2020-02-11,0
Costa Rica,2020-02-11,0
Peru,2020-02-11,0
Serbien,2020-02-11,0
Slowakei,2020-02-11,0
Togo,2020-02-11,0
Malta,2020-02-11,0
Martinique,2020-02-11,0
Bulgarien,2020-02-11,0
Malediven,2020-02-11,0
Bangladesch,2020-02-11,0
Paraguay,2020-02-11,0
Albanien,2020-02-11,0
Zypern,2020-02-11,0
Brunei Darussalam,2020-02-11,0
Vereinigte Staaten,2020-02-11,12
Burkina Faso,2020-02-11,0
Vatikanstaat,2020-02-11,0
Mongolei,2020-02-11,0
Panama,2020-02-11,0
China,2020-02-11,44386
Iran,2020-02-11,0
Südkorea,2020-02-11,28
Frankreich,2020-02-11,11
NA,2020-02-11,135
Dänemark,2020-02-11,0
Tschechische Republik,2020-02-11,0
Taiwan,2020-02-11,18
Vietnam,2020-02-11,15
Russische Föderation,2020-02-11,2
Republik Moldau,2020-02-11,0
Bolivien,2020-02-11,0
Honduras,2020-02-11,0
Großbritannien,2020-02-11,8
Demokratische Republik Kongo,2020-02-11,0
Elfenbeinküste,2020-02-11,0
Jamaika,2020-02-11,0
Reunion,2020-02-11,0
Türkei,2020-02-11,0
Kuba,2020-02-11,0
Guyana,2020-02-11,0
Kasachstan,2020-02-11,0
Cayman Inseln,2020-02-11,0
Guadeloupe,2020-02-11,0
Äthiopien,2020-02-11,0
Sudan,2020-02-11,0
Guinea,2020-02-11,0
Aruba,2020-02-11,0
Kenia,2020-02-11,0
Antigua und Barbuda,2020-02-11,0
Uruguay,2020-02-11,0
Ghana,2020-02-11,0
Jersey,2020-02-11,0
Namibia,2020-02-11,0
Seychellen,2020-02-11,0
Trinidad und Tobago,2020-02-11,0
Venezuela,2020-02-11,0
Curacao,2020-02-11,0
Swasiland,2020-02-11,0
Gabun,2020-02-11,0
Guatemala,2020-02-11,0
Guernsey,2020-02-11,0
Mauretanien,2020-02-11,0
Ruanda,2020-02-11,0
Saint Lucia,2020-02-11,0
St. Vincent und die Grenadinen,2020-02-11,0
Surinam,2020-02-11,0
Palästina,2020-02-11,0
Kosovo,2020-02-11,0
Zentralafrikanische Republik,2020-02-11,0
Kongo,2020-02-11,0
Äquatorialguinea,2020-02-11,0
Usbekistan,2020-02-11,0
Thailand,2020-02-12,33
Japan,2020-02-12,28
Singapur,2020-02-12,50
Nepal,2020-02-12,1
Malaysia,2020-02-12,18
Kanada,2020-02-12,7
Australien,2020-02-12,15
Kambodscha,2020-02-12,1
Sri Lanka,2020-02-12,1
Deutschland,2020-02-12,16
Finnland,2020-02-12,1
Vereinigte Arabische Emirate,2020-02-12,8
Philippinen,2020-02-12,3
Indien,2020-02-12,3
Italien,2020-02-12,3
Schweden,2020-02-12,1
Spanien,2020-02-12,2
Belgien,2020-02-12,1
Ägypten,2020-02-12,0
Libanon,2020-02-12,0
Irak,2020-02-12,0
Oman,2020-02-12,0
Afghanistan,2020-02-12,0
Bahrain,2020-02-12,0
Kuwait,2020-02-12,0
Algerien,2020-02-12,0
Kroatien,2020-02-12,0
Schweiz,2020-02-12,0
Österreich,2020-02-12,0
Israel,2020-02-12,0
Pakistan,2020-02-12,0
Brasilien,2020-02-12,0
Georgien,2020-02-12,0
Griechenland,2020-02-12,0
Mazedonien,2020-02-12,0
Norwegen,2020-02-12,0
Rumänien,2020-02-12,0
Estland,2020-02-12,0
Niederlande,2020-02-12,0
San Marino,2020-02-12,0
Weißrussland,2020-02-12,0
Island,2020-02-12,0
Litauen,2020-02-12,0
Mexiko,2020-02-12,0
Neuseeland,2020-02-12,0
Nigeria,2020-02-12,0
Irland,2020-02-12,0
Luxemburg,2020-02-12,0
Monaco,2020-02-12,0
Katar,2020-02-12,0
Ecuador,2020-02-12,0
Aserbaidschan,2020-02-12,0
Armenien,2020-02-12,0
Dominikanische Republik,2020-02-12,0
Indonesien,2020-02-12,0
Portugal,2020-02-12,0
Andorra,2020-02-12,0
Lettland,2020-02-12,0
Marokko,2020-02-12,0
Saudi Arabien,2020-02-12,0
Senegal,2020-02-12,0
Argentinien,2020-02-12,0
Chile,2020-02-12,0
Jordanien,2020-02-12,0
Ukraine,2020-02-12,0
Ungarn,2020-02-12,0
Liechtenstein,2020-02-12,0
Polen,2020-02-12,0
Tunesien,2020-02-12,0
Bosnien und Herzegowina,2020-02-12,0
Slowenien,2020-02-12,0
Südafrika,2020-02-12,0
Bhutan,2020-02-12,0
Kamerun,2020-02-12,0
Kolumbien,2020-02-12,0
Costa Rica,2020-02-12,0
Peru,2020-02-12,0
Serbien,2020-02-12,0
Slowakei,2020-02-12,0
Togo,2020-02-12,0
Malta,2020-02-12,0
Martinique,2020-02-12,0
Bulgarien,2020-02-12,0
Malediven,2020-02-12,0
Bangladesch,2020-02-12,0
Paraguay,2020-02-12,0
Albanien,2020-02-12,0
Zypern,2020-02-12,0
Brunei Darussalam,2020-02-12,0
Vereinigte Staaten,2020-02-12,12
Burkina Faso,2020-02-12,0
Vatikanstaat,2020-02-12,0
Mongolei,2020-02-12,0
Panama,2020-02-12,0
China,2020-02-12,44759
Iran,2020-02-12,0
Südkorea,2020-02-12,28
Frankreich,2020-02-12,11
NA,2020-02-12,175
Dänemark,2020-02-12,0
Tschechische Republik,2020-02-12,0
Taiwan,2020-02-12,18
Vietnam,2020-02-12,15
Russische Föderation,2020-02-12,2
Republik Moldau,2020-02-12,0
Bolivien,2020-02-12,0
Honduras,2020-02-12,0
Großbritannien,2020-02-12,9
Demokratische Republik Kongo,2020-02-12,0
Elfenbeinküste,2020-02-12,0
Jamaika,2020-02-12,0
Reunion,2020-02-12,0
Türkei,2020-02-12,0
Kuba,2020-02-12,0
Guyana,2020-02-12,0
Kasachstan,2020-02-12,0
Cayman Inseln,2020-02-12,0
Guadeloupe,2020-02-12,0
Äthiopien,2020-02-12,0
Sudan,2020-02-12,0
Guinea,2020-02-12,0
Aruba,2020-02-12,0
Kenia,2020-02-12,0
Antigua und Barbuda,2020-02-12,0
Uruguay,2020-02-12,0
Ghana,2020-02-12,0
Jersey,2020-02-12,0
Namibia,2020-02-12,0
Seychellen,2020-02-12,0
Trinidad und Tobago,2020-02-12,0
Venezuela,2020-02-12,0
Curacao,2020-02-12,0
Swasiland,2020-02-12,0
Gabun,2020-02-12,0
Guatemala,2020-02-12,0
Guernsey,2020-02-12,0
Mauretanien,2020-02-12,0
Ruanda,2020-02-12,0
Saint Lucia,2020-02-12,0
St. Vincent und die Grenadinen,2020-02-12,0
Surinam,2020-02-12,0
Palästina,2020-02-12,0
Kosovo,2020-02-12,0
Zentralafrikanische Republik,2020-02-12,0
Kongo,2020-02-12,0
Äquatorialguinea,2020-02-12,0
Usbekistan,2020-02-12,0
Thailand,2020-02-13,33
Japan,2020-02-13,28
Singapur,2020-02-13,58
Nepal,2020-02-13,1
Malaysia,2020-02-13,19
Kanada,2020-02-13,7
Australien,2020-02-13,15
Kambodscha,2020-02-13,1
Sri Lanka,2020-02-13,1
Deutschland,2020-02-13,16
Finnland,2020-02-13,1
Vereinigte Arabische Emirate,2020-02-13,8
Philippinen,2020-02-13,3
Indien,2020-02-13,3
Italien,2020-02-13,3
Schweden,2020-02-13,1
Spanien,2020-02-13,2
Belgien,2020-02-13,1
Ägypten,2020-02-13,0
Libanon,2020-02-13,0
Irak,2020-02-13,0
Oman,2020-02-13,0
Afghanistan,2020-02-13,0
Bahrain,2020-02-13,0
Kuwait,2020-02-13,0
Algerien,2020-02-13,0
Kroatien,2020-02-13,0
Schweiz,2020-02-13,0
Österreich,2020-02-13,0
Israel,2020-02-13,0
Pakistan,2020-02-13,0
Brasilien,2020-02-13,0
Georgien,2020-02-13,0
Griechenland,2020-02-13,0
Mazedonien,2020-02-13,0
Norwegen,2020-02-13,0
Rumänien,2020-02-13,0
Estland,2020-02-13,0
Niederlande,2020-02-13,0
San Marino,2020-02-13,0
Weißrussland,2020-02-13,0
Island,2020-02-13,0
Litauen,2020-02-13,0
Mexiko,2020-02-13,0
Neuseeland,2020-02-13,0
Nigeria,2020-02-13,0
Irland,2020-02-13,0
Luxemburg,2020-02-13,0
Monaco,2020-02-13,0
Katar,2020-02-13,0
Ecuador,2020-02-13,0
Aserbaidschan,2020-02-13,0
Armenien,2020-02-13,0
Dominikanische Republik,2020-02-13,0
Indonesien,2020-02-13,0
Portugal,2020-02-13,0
Andorra,2020-02-13,0
Lettland,2020-02-13,0
Marokko,2020-02-13,0
Saudi Arabien,2020-02-13,0
Senegal,2020-02-13,0
Argentinien,2020-02-13,0
Chile,2020-02-13,0
Jordanien,2020-02-13,0
Ukraine,2020-02-13,0
Ungarn,2020-02-13,0
Liechtenstein,2020-02-13,0
Polen,2020-02-13,0
Tunesien,2020-02-13,0
Bosnien und Herzegowina,2020-02-13,0
Slowenien,2020-02-13,0
Südafrika,2020-02-13,0
Bhutan,2020-02-13,0
Kamerun,2020-02-13,0
Kolumbien,2020-02-13,0
Costa Rica,2020-02-13,0
Peru,2020-02-13,0
Serbien,2020-02-13,0
Slowakei,2020-02-13,0
Togo,2020-02-13,0
Malta,2020-02-13,0
Martinique,2020-02-13,0
Bulgarien,2020-02-13,0
Malediven,2020-02-13,0
Bangladesch,2020-02-13,0
Paraguay,2020-02-13,0
Albanien,2020-02-13,0
Zypern,2020-02-13,0
Brunei Darussalam,2020-02-13,0
Vereinigte Staaten,2020-02-13,13
Burkina Faso,2020-02-13,0
Vatikanstaat,2020-02-13,0
Mongolei,2020-02-13,0
Panama,2020-02-13,0
China,2020-02-13,59895
Iran,2020-02-13,0
Südkorea,2020-02-13,28
Frankreich,2020-02-13,11
NA,2020-02-13,175
Dänemark,2020-02-13,0
Tschechische Republik,2020-02-13,0
Taiwan,2020-02-13,18
Vietnam,2020-02-13,16
Russische Föderation,2020-02-13,2
Republik Moldau,2020-02-13,0
Bolivien,2020-02-13,0
Honduras,2020-02-13,0
Großbritannien,2020-02-13,9
Demokratische Republik Kongo,2020-02-13,0
Elfenbeinküste,2020-02-13,0
Jamaika,2020-02-13,0
Reunion,2020-02-13,0
Türkei,2020-02-13,0
Kuba,2020-02-13,0
Guyana,2020-02-13,0
Kasachstan,2020-02-13,0
Cayman Inseln,2020-02-13,0
Guadeloupe,2020-02-13,0
Äthiopien,2020-02-13,0
Sudan,2020-02-13,0
Guinea,2020-02-13,0
Aruba,2020-02-13,0
Kenia,2020-02-13,0
Antigua und Barbuda,2020-02-13,0
Uruguay,2020-02-13,0
Ghana,2020-02-13,0
Jersey,2020-02-13,0
Namibia,2020-02-13,0
Seychellen,2020-02-13,0
Trinidad und Tobago,2020-02-13,0
Venezuela,2020-02-13,0
Curacao,2020-02-13,0
Swasiland,2020-02-13,0
Gabun,2020-02-13,0
Guatemala,2020-02-13,0
Guernsey,2020-02-13,0
Mauretanien,2020-02-13,0
Ruanda,2020-02-13,0
Saint Lucia,2020-02-13,0
St. Vincent und die Grenadinen,2020-02-13,0
Surinam,2020-02-13,0
Palästina,2020-02-13,0
Kosovo,2020-02-13,0
Zentralafrikanische Republik,2020-02-13,0
Kongo,2020-02-13,0
Äquatorialguinea,2020-02-13,0
Usbekistan,2020-02-13,0
Thailand,2020-02-14,33
Japan,2020-02-14,29
Singapur,2020-02-14,67
Nepal,2020-02-14,1
Malaysia,2020-02-14,19
Kanada,2020-02-14,7
Australien,2020-02-14,15
Kambodscha,2020-02-14,1
Sri Lanka,2020-02-14,1
Deutschland,2020-02-14,16
Finnland,2020-02-14,1
Vereinigte Arabische Emirate,2020-02-14,8
Philippinen,2020-02-14,3
Indien,2020-02-14,3
Italien,2020-02-14,3
Schweden,2020-02-14,1
Spanien,2020-02-14,2
Belgien,2020-02-14,1
Ägypten,2020-02-14,1
Libanon,2020-02-14,0
Irak,2020-02-14,0
Oman,2020-02-14,0
Afghanistan,2020-02-14,0
Bahrain,2020-02-14,0
Kuwait,2020-02-14,0
Algerien,2020-02-14,0
Kroatien,2020-02-14,0
Schweiz,2020-02-14,0
Österreich,2020-02-14,0
Israel,2020-02-14,0
Pakistan,2020-02-14,0
Brasilien,2020-02-14,0
Georgien,2020-02-14,0
Griechenland,2020-02-14,0
Mazedonien,2020-02-14,0
Norwegen,2020-02-14,0
Rumänien,2020-02-14,0
Estland,2020-02-14,0
Niederlande,2020-02-14,0
San Marino,2020-02-14,0
Weißrussland,2020-02-14,0
Island,2020-02-14,0
Litauen,2020-02-14,0
Mexiko,2020-02-14,0
Neuseeland,2020-02-14,0
Nigeria,2020-02-14,0
Irland,2020-02-14,0
Luxemburg,2020-02-14,0
Monaco,2020-02-14,0
Katar,2020-02-14,0
Ecuador,2020-02-14,0
Aserbaidschan,2020-02-14,0
Armenien,2020-02-14,0
Dominikanische Republik,2020-02-14,0
Indonesien,2020-02-14,0
Portugal,2020-02-14,0
Andorra,2020-02-14,0
Lettland,2020-02-14,0
Marokko,2020-02-14,0
Saudi Arabien,2020-02-14,0
Senegal,2020-02-14,0
Argentinien,2020-02-14,0
Chile,2020-02-14,0
Jordanien,2020-02-14,0
Ukraine,2020-02-14,0
Ungarn,2020-02-14,0
Liechtenstein,2020-02-14,0
Polen,2020-02-14,0
Tunesien,2020-02-14,0
Bosnien und Herzegowina,2020-02-14,0
Slowenien,2020-02-14,0
Südafrika,2020-02-14,0
Bhutan,2020-02-14,0
Kamerun,2020-02-14,0
Kolumbien,2020-02-14,0
Costa Rica,2020-02-14,0
Peru,2020-02-14,0
Serbien,2020-02-14,0
Slowakei,2020-02-14,0
Togo,2020-02-14,0
Malta,2020-02-14,0
Martinique,2020-02-14,0
Bulgarien,2020-02-14,0
Malediven,2020-02-14,0
Bangladesch,2020-02-14,0
Paraguay,2020-02-14,0
Albanien,2020-02-14,0
Zypern,2020-02-14,0
Brunei Darussalam,2020-02-14,0
Vereinigte Staaten,2020-02-14,13
Burkina Faso,2020-02-14,0
Vatikanstaat,2020-02-14,0
Mongolei,2020-02-14,0
Panama,2020-02-14,0
China,2020-02-14,66358
Iran,2020-02-14,0
Südkorea,2020-02-14,28
Frankreich,2020-02-14,11
NA,2020-02-14,218
Dänemark,2020-02-14,0
Tschechische Republik,2020-02-14,0
Taiwan,2020-02-14,18
Vietnam,2020-02-14,16
Russische Föderation,2020-02-14,2
Republik Moldau,2020-02-14,0
Bolivien,2020-02-14,0
Honduras,2020-02-14,0
Großbritannien,2020-02-14,9
Demokratische Republik Kongo,2020-02-14,0
Elfenbeinküste,2020-02-14,0
Jamaika,2020-02-14,0
Reunion,2020-02-14,0
Türkei,2020-02-14,0
Kuba,2020-02-14,0
Guyana,2020-02-14,0
Kasachstan,2020-02-14,0
Cayman Inseln,2020-02-14,0
Guadeloupe,2020-02-14,0
Äthiopien,2020-02-14,0
Sudan,2020-02-14,0
Guinea,2020-02-14,0
Aruba,2020-02-14,0
Kenia,2020-02-14,0
Antigua und Barbuda,2020-02-14,0
Uruguay,2020-02-14,0
Ghana,2020-02-14,0
Jersey,2020-02-14,0
Namibia,2020-02-14,0
Seychellen,2020-02-14,0
Trinidad und Tobago,2020-02-14,0
Venezuela,2020-02-14,0
Curacao,2020-02-14,0
Swasiland,2020-02-14,0
Gabun,2020-02-14,0
Guatemala,2020-02-14,0
Guernsey,2020-02-14,0
Mauretanien,2020-02-14,0
Ruanda,2020-02-14,0
Saint Lucia,2020-02-14,0
St. Vincent und die Grenadinen,2020-02-14,0
Surinam,2020-02-14,0
Palästina,2020-02-14,0
Kosovo,2020-02-14,0
Zentralafrikanische Republik,2020-02-14,0
Kongo,2020-02-14,0
Äquatorialguinea,2020-02-14,0
Usbekistan,2020-02-14,0
Thailand,2020-02-15,33
Japan,2020-02-15,43
Singapur,2020-02-15,72
Nepal,2020-02-15,1
Malaysia,2020-02-15,22
Kanada,2020-02-15,7
Australien,2020-02-15,15
Kambodscha,2020-02-15,1
Sri Lanka,2020-02-15,1
Deutschland,2020-02-15,16
Finnland,2020-02-15,1
Vereinigte Arabische Emirate,2020-02-15,8
Philippinen,2020-02-15,3
Indien,2020-02-15,3
Italien,2020-02-15,3
Schweden,2020-02-15,1
Spanien,2020-02-15,2
Belgien,2020-02-15,1
Ägypten,2020-02-15,1
Libanon,2020-02-15,0
Irak,2020-02-15,0
Oman,2020-02-15,0
Afghanistan,2020-02-15,0
Bahrain,2020-02-15,0
Kuwait,2020-02-15,0
Algerien,2020-02-15,0
Kroatien,2020-02-15,0
Schweiz,2020-02-15,0
Österreich,2020-02-15,0
Israel,2020-02-15,0
Pakistan,2020-02-15,0
Brasilien,2020-02-15,0
Georgien,2020-02-15,0
Griechenland,2020-02-15,0
Mazedonien,2020-02-15,0
Norwegen,2020-02-15,0
Rumänien,2020-02-15,0
Estland,2020-02-15,0
Niederlande,2020-02-15,0
San Marino,2020-02-15,0
Weißrussland,2020-02-15,0
Island,2020-02-15,0
Litauen,2020-02-15,0
Mexiko,2020-02-15,0
Neuseeland,2020-02-15,0
Nigeria,2020-02-15,0
Irland,2020-02-15,0
Luxemburg,2020-02-15,0
Monaco,2020-02-15,0
Katar,2020-02-15,0
Ecuador,2020-02-15,0
Aserbaidschan,2020-02-15,0
Armenien,2020-02-15,0
Dominikanische Republik,2020-02-15,0
Indonesien,2020-02-15,0
Portugal,2020-02-15,0
Andorra,2020-02-15,0
Lettland,2020-02-15,0
Marokko,2020-02-15,0
Saudi Arabien,2020-02-15,0
Senegal,2020-02-15,0
Argentinien,2020-02-15,0
Chile,2020-02-15,0
Jordanien,2020-02-15,0
Ukraine,2020-02-15,0
Ungarn,2020-02-15,0
Liechtenstein,2020-02-15,0
Polen,2020-02-15,0
Tunesien,2020-02-15,0
Bosnien und Herzegowina,2020-02-15,0
Slowenien,2020-02-15,0
Südafrika,2020-02-15,0
Bhutan,2020-02-15,0
Kamerun,2020-02-15,0
Kolumbien,2020-02-15,0
Costa Rica,2020-02-15,0
Peru,2020-02-15,0
Serbien,2020-02-15,0
Slowakei,2020-02-15,0
Togo,2020-02-15,0
Malta,2020-02-15,0
Martinique,2020-02-15,0
Bulgarien,2020-02-15,0
Malediven,2020-02-15,0
Bangladesch,2020-02-15,0
Paraguay,2020-02-15,0
Albanien,2020-02-15,0
Zypern,2020-02-15,0
Brunei Darussalam,2020-02-15,0
Vereinigte Staaten,2020-02-15,13
Burkina Faso,2020-02-15,0
Vatikanstaat,2020-02-15,0
Mongolei,2020-02-15,0
Panama,2020-02-15,0
China,2020-02-15,68413
Iran,2020-02-15,0
Südkorea,2020-02-15,28
Frankreich,2020-02-15,12
NA,2020-02-15,285
Dänemark,2020-02-15,0
Tschechische Republik,2020-02-15,0
Taiwan,2020-02-15,18
Vietnam,2020-02-15,16
Russische Föderation,2020-02-15,2
Republik Moldau,2020-02-15,0
Bolivien,2020-02-15,0
Honduras,2020-02-15,0
Großbritannien,2020-02-15,9
Demokratische Republik Kongo,2020-02-15,0
Elfenbeinküste,2020-02-15,0
Jamaika,2020-02-15,0
Reunion,2020-02-15,0
Türkei,2020-02-15,0
Kuba,2020-02-15,0
Guyana,2020-02-15,0
Kasachstan,2020-02-15,0
Cayman Inseln,2020-02-15,0
Guadeloupe,2020-02-15,0
Äthiopien,2020-02-15,0
Sudan,2020-02-15,0
Guinea,2020-02-15,0
Aruba,2020-02-15,0
Kenia,2020-02-15,0
Antigua und Barbuda,2020-02-15,0
Uruguay,2020-02-15,0
Ghana,2020-02-15,0
Jersey,2020-02-15,0
Namibia,2020-02-15,0
Seychellen,2020-02-15,0
Trinidad und Tobago,2020-02-15,0
Venezuela,2020-02-15,0
Curacao,2020-02-15,0
Swasiland,2020-02-15,0
Gabun,2020-02-15,0
Guatemala,2020-02-15,0
Guernsey,2020-02-15,0
Mauretanien,2020-02-15,0
Ruanda,2020-02-15,0
Saint Lucia,2020-02-15,0
St. Vincent und die Grenadinen,2020-02-15,0
Surinam,2020-02-15,0
Palästina,2020-02-15,0
Kosovo,2020-02-15,0
Zentralafrikanische Republik,2020-02-15,0
Kongo,2020-02-15,0
Äquatorialguinea,2020-02-15,0
Usbekistan,2020-02-15,0
Thailand,2020-02-16,34
Japan,2020-02-16,59
Singapur,2020-02-16,75
Nepal,2020-02-16,1
Malaysia,2020-02-16,22
Kanada,2020-02-16,7
Australien,2020-02-16,15
Kambodscha,2020-02-16,1
Sri Lanka,2020-02-16,1
Deutschland,2020-02-16,16
Finnland,2020-02-16,1
Vereinigte Arabische Emirate,2020-02-16,9
Philippinen,2020-02-16,3
Indien,2020-02-16,3
Italien,2020-02-16,3
Schweden,2020-02-16,1
Spanien,2020-02-16,2
Belgien,2020-02-16,1
Ägypten,2020-02-16,1
Libanon,2020-02-16,0
Irak,2020-02-16,0
Oman,2020-02-16,0
Afghanistan,2020-02-16,0
Bahrain,2020-02-16,0
Kuwait,2020-02-16,0
Algerien,2020-02-16,0
Kroatien,2020-02-16,0
Schweiz,2020-02-16,0
Österreich,2020-02-16,0
Israel,2020-02-16,0
Pakistan,2020-02-16,0
Brasilien,2020-02-16,0
Georgien,2020-02-16,0
Griechenland,2020-02-16,0
Mazedonien,2020-02-16,0
Norwegen,2020-02-16,0
Rumänien,2020-02-16,0
Estland,2020-02-16,0
Niederlande,2020-02-16,0
San Marino,2020-02-16,0
Weißrussland,2020-02-16,0
Island,2020-02-16,0
Litauen,2020-02-16,0
Mexiko,2020-02-16,0
Neuseeland,2020-02-16,0
Nigeria,2020-02-16,0
Irland,2020-02-16,0
Luxemburg,2020-02-16,0
Monaco,2020-02-16,0
Katar,2020-02-16,0
Ecuador,2020-02-16,0
Aserbaidschan,2020-02-16,0
Armenien,2020-02-16,0
Dominikanische Republik,2020-02-16,0
Indonesien,2020-02-16,0
Portugal,2020-02-16,0
Andorra,2020-02-16,0
Lettland,2020-02-16,0
Marokko,2020-02-16,0
Saudi Arabien,2020-02-16,0
Senegal,2020-02-16,0
Argentinien,2020-02-16,0
Chile,2020-02-16,0
Jordanien,2020-02-16,0
Ukraine,2020-02-16,0
Ungarn,2020-02-16,0
Liechtenstein,2020-02-16,0
Polen,2020-02-16,0
Tunesien,2020-02-16,0
Bosnien und Herzegowina,2020-02-16,0
Slowenien,2020-02-16,0
Südafrika,2020-02-16,0
Bhutan,2020-02-16,0
Kamerun,2020-02-16,0
Kolumbien,2020-02-16,0
Costa Rica,2020-02-16,0
Peru,2020-02-16,0
Serbien,2020-02-16,0
Slowakei,2020-02-16,0
Togo,2020-02-16,0
Malta,2020-02-16,0
Martinique,2020-02-16,0
Bulgarien,2020-02-16,0
Malediven,2020-02-16,0
Bangladesch,2020-02-16,0
Paraguay,2020-02-16,0
Albanien,2020-02-16,0
Zypern,2020-02-16,0
Brunei Darussalam,2020-02-16,0
Vereinigte Staaten,2020-02-16,13
Burkina Faso,2020-02-16,0
Vatikanstaat,2020-02-16,0
Mongolei,2020-02-16,0
Panama,2020-02-16,0
China,2020-02-16,70513
Iran,2020-02-16,0
Südkorea,2020-02-16,29
Frankreich,2020-02-16,12
NA,2020-02-16,355
Dänemark,2020-02-16,0
Tschechische Republik,2020-02-16,0
Taiwan,2020-02-16,20
Vietnam,2020-02-16,16
Russische Föderation,2020-02-16,2
Republik Moldau,2020-02-16,0
Bolivien,2020-02-16,0
Honduras,2020-02-16,0
Großbritannien,2020-02-16,9
Demokratische Republik Kongo,2020-02-16,0
Elfenbeinküste,2020-02-16,0
Jamaika,2020-02-16,0
Reunion,2020-02-16,0
Türkei,2020-02-16,0
Kuba,2020-02-16,0
Guyana,2020-02-16,0
Kasachstan,2020-02-16,0
Cayman Inseln,2020-02-16,0
Guadeloupe,2020-02-16,0
Äthiopien,2020-02-16,0
Sudan,2020-02-16,0
Guinea,2020-02-16,0
Aruba,2020-02-16,0
Kenia,2020-02-16,0
Antigua und Barbuda,2020-02-16,0
Uruguay,2020-02-16,0
Ghana,2020-02-16,0
Jersey,2020-02-16,0
Namibia,2020-02-16,0
Seychellen,2020-02-16,0
Trinidad und Tobago,2020-02-16,0
Venezuela,2020-02-16,0
Curacao,2020-02-16,0
Swasiland,2020-02-16,0
Gabun,2020-02-16,0
Guatemala,2020-02-16,0
Guernsey,2020-02-16,0
Mauretanien,2020-02-16,0
Ruanda,2020-02-16,0
Saint Lucia,2020-02-16,0
St. Vincent und die Grenadinen,2020-02-16,0
Surinam,2020-02-16,0
Palästina,2020-02-16,0
Kosovo,2020-02-16,0
Zentralafrikanische Republik,2020-02-16,0
Kongo,2020-02-16,0
Äquatorialguinea,2020-02-16,0
Usbekistan,2020-02-16,0
Thailand,2020-02-17,35
Japan,2020-02-17,66
Singapur,2020-02-17,77
Nepal,2020-02-17,1
Malaysia,2020-02-17,22
Kanada,2020-02-17,8
Australien,2020-02-17,15
Kambodscha,2020-02-17,1
Sri Lanka,2020-02-17,1
Deutschland,2020-02-17,16
Finnland,2020-02-17,1
Vereinigte Arabische Emirate,2020-02-17,9
Philippinen,2020-02-17,3
Indien,2020-02-17,3
Italien,2020-02-17,3
Schweden,2020-02-17,1
Spanien,2020-02-17,2
Belgien,2020-02-17,1
Ägypten,2020-02-17,1
Libanon,2020-02-17,0
Irak,2020-02-17,0
Oman,2020-02-17,0
Afghanistan,2020-02-17,0
Bahrain,2020-02-17,0
Kuwait,2020-02-17,0
Algerien,2020-02-17,0
Kroatien,2020-02-17,0
Schweiz,2020-02-17,0
Österreich,2020-02-17,0
Israel,2020-02-17,0
Pakistan,2020-02-17,0
